filename,key,exercise,condition1,condition2,condition3,condition4,condition5
D13-2-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-3-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-4-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-5-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-6-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-8-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D13-9-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-1-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-2-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-3-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-4-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-5-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-6-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-7-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-8-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D23-9-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-1-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-2-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-3-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-4-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-5-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-6-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-7-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-8-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D27-9-090.json,90,스텝 포워드 다이나믹 런지,FALSE,TRUE,TRUE,TRUE,FALSE
D01-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-7-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-7-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D05-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-7-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D09-9-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D13-9-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-7-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D23-9-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-1-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-2-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-3-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-4-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-5-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-6-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-7-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-8-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D27-9-091.json,91,스텝 포워드 다이나믹 런지,TRUE,FALSE,FALSE,TRUE,TRUE
D01-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-7-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-7-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D05-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-7-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D09-9-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D13-9-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-7-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D23-9-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-1-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-2-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-3-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-4-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-5-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-6-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-7-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-8-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D27-9-092.json,92,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,TRUE
D01-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D05-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D09-9-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D13-9-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D23-9-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-1-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-2-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-3-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-4-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-5-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-6-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-7-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-8-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D27-9-093.json,93,스텝 포워드 다이나믹 런지,TRUE,FALSE,TRUE,FALSE,FALSE
D01-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-7-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-3-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-7-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D05-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-3-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-7-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D09-9-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-3-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D13-9-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-3-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-7-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D23-9-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-1-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-2-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-3-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-4-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-5-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-6-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-7-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-8-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D27-9-094.json,94,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,FALSE,TRUE
D01-1-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-2-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-3-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-4-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-5-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-6-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-7-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D01-8-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-1-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-2-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-3-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-4-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-5-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-6-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-7-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D05-8-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-1-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-2-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-3-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-4-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-5-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-6-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-7-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-8-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D09-9-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-1-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-2-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-3-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-4-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-5-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-6-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-8-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D13-9-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
D23-1-095.json,95,스텝 포워드 다이나믹 런지,TRUE,TRUE,FALSE,TRUE,FALSE
